Apartments	4	How useful is a roof garden ? 	"It's for holding a party, activities and for relaxation."			roof garden 	สนามบนหลังคา								
Apartments	5	Should there be an intercom or speaker at the entrance ? 	"Yes, they should."			intercom	ระบบสื่อสารภายในอาคาร 	speaker 	ลำโพง	entrance 	ทางเข้า				
Apartments	6	Should the tenants respect the regulation of the apartment ? 	"Yes, they should."			tenants 	ผู้เช่า								
Apartments	7	Where can the vacancy signs be found ?	on the wall in front of the apartment			vacancy signs 	ป้ายประกาศห้องว่างให้เช่า								
Apartments	8	How does the manager or superintendent look after the apartment building ? 	"He manages and controls activities, regulations of the place and tenants."			manager 	ผู้จัดการ	superintendent 	ผู้ดูแล						
Apartments	9	Who can use the elevator of the apartment ? 	"tenants, staff and visitors"			elevator 	ลิฟท์								
Apartments	10	Why do they often use the stairs or stairway ? 	because they want to exercise habitually			stairs or stairway 	"บันได, ทางบันได"								
Apartments	11	Can we find mailboxes in the lobby ? 	"Yes, we can."			mailboxes 	ห้องโถงรับแขก								
Apartments	12	"Where can we find the laundry room, the recreation room and the garage ? "	in the basement			laundry room	ห้องซักผ้า	recreation room 	ห้องนันทนาการ						
Apartments	13	Can the washers and the dryers be used by all tenants ? 	"Yes, they can."			washers 	เครื่องซักผ้า	dryers 	เครื่องอบผ้า						
Apartments	14	Why does a big-screen TV gain more popularity ?	because it gives more comfort to our eyesight			big-screen TV 	โทรทัศน์จอกว้าง								
Apartments	15	Can a pool table give some fun ? 	"Yes, it can."			pool table 	โต๊ะบิลเลียด								
Apartments	16	What do you think about a security gate ? 	It is strongly built and can't be broken down.			security gate 	ประตูเพื่อความปลอดภัย								
Apartments	17	Is a storage locker a kind of facility ? 	"Yes, it is."			storage locker 	ตู้เก็บของ								
Apartments	18	Are there parking spaces in the garage ? 	"Yes, there are."			parking spaces 	ที่จอดรถ								
Apartments	19	"How do people, feel about a security camera ?"	They feel warm-hearted and safeguarded.			security camera 	กล้องถ่ายรูปเพื่อความปลอดภัย								
Apartments	20	What does an apartment complex compose of ? 	a group of buildings of a similar type together in one place			apartment complex 	กลุ่มอาคารร่วม								
Apartments	21	Where is a balcony built ? 	on the upstairs outside wall of a building			balcony	ระเบียง/มุข								
Apartments	22	Why is a courtyard indispensable ? 	because it is for sitting with relaxation			courtyard 	ลานบ้าน								
Apartments	23	What is a swimming pool for ? 	for exercising and recreation			swimming pool 	สระว่ายน้ำ								
Apartments	24	How useful is a trash bin ? 	It is for making people keep cleanliness of their surroundings.			trash bin 	ถังขยะ								
Apartments	25	How useful is an alley ? 	It is for passing or walking between buildings.			alley 	"ตรอก, ทางเดิน"								
Apartments	26	Where is a hallway ? 	It is a space or passage inside the entrance or front door of a building.			hallway 	โถงทางเดิน								
Apartments	27	Is an emergency exit near the trash chute ? 	"Yes, it is."			emergency exit 	ทางออกฉุกเฉิน 	trash chute 	ช่องทิ้งขยะ						
Apartments	28	"Who can be the landlord of a rental office, a man or a woman ? "	both can be			landlord 	ตู้เก็บของ	rental office	ตู้เก็บของ						
Apartments	29	Who should read a lease/rental agreement carefully ? 	tenants			lease/rental agreement	"สัญญาเช่า, ข้อตกลงการเช่า"								
Apartments	30	What do you think about an apartment entryway ?	It must be carefully watched all the time.			apartment entryway 	ทางเข้าอพาร์ตเม้นต์								
Apartments	31	What do you think about a smoke detector ? 	Every apartment should equip this tool.			smoke detector 	เครื่องตรวจจับควัน								
Apartments	32	Must the keys to all rooms be checked when serviced ? 	"Yes, they must."			keys 	กุญแจ								
Apartments	33	Can a buzzer be used to check who is calling ? 	"Yes, it can."			buzzer 	กริ่ง								
Apartments	34	What is a peephole ? 	a small opening in a wall or door that you can look through to check a caller			peephole 	ช่องมองดู								
Apartments	35	Should each door have a door chain ? 	"Yes, it should."			door chain 	โซ่ประตู								
Apartments	36	Can a dead-bolt lock be used with a knob ? 	"Yes, it can."			dead-bolt lock 	ล็อคแบบลั่นกลอน								
Apartments	37	Why is it good for you to walk upstairs and downstairs every day ? 	because it is like everyday exercising			upstairs 	ชั้นบน	downstairs 	ชั้นล่าง						
Apartments	38	Is a fire exit the same as an emergency exit ? 	"Yes, it is."			fire exit 	ตู้เก็บของ								
Different Places to Live	1	Why is the city or an urban area very crowded ? 	"because there are more people, buildings and vehicles"			urban area 	"เมือง, บริเวณตัวเมือง"								
Different Places to Live	2	Are the suburbs less populous than the city ?	"Yes, they are."			suburbs 	ชานเมือง								
Different Places to Live	3	Does a small town or a village have a sparse population 	"Yes, it does."			small town 	เมืองเล็ก	village 	หมู่บ้าน						
Different Places to Live	4	What can you see in the country or a  rural area ?	"a small village, many farms and gardens"			the country 	ชนบท	rural area 	ชนบท						
Different Places to Live	5	Who likes to live in a condominium (condo) ?	working people and students			condominium (condo)	"คอนโดมิเนียม, คอนโด"								
Different Places to Live	6	Is a townhouse suitable for a big family ? 	"No, it isn't."			townhouse 	"ทาวเฮ้าส์, ห้องแถว "								
Different Places to Live	7	Is a mobile home popular in Thailand ? 	"No, it isn't."			mobile home 	บ้านแบบเคลื่อนย้ายได้								
Different Places to Live	8	Where should a  college dormitory or a dorm be situated ? 	near or next to the university			college dormitory 	หอพักวิทยาลัย	a dorm 	หอพัก						
Different Places to Live	9	Who can look after a farm well ?	agriculturalists and farmers			farm 	"ฟาร์ม, ไร่"								
Different Places to Live	10	What is a ranch for ?	It is for raising cattle and horses.			ranch 	พื้นที่กว้างสำหรับเลี้ยงปศุสัตว์								
Different Places to Live	11	Who can stay at a senior housing comfortable ? 	The elderly or the old			senior housing 	ที่อยู่อาศัยสำหรับคนชรา								
Different Places to Live	12	How comfortable is a nursing home for the old ? 	"It has good staff, utilities, quietness and cleanliness."			nursing home	ที่อยู่อาศัยคนชราที่มีคนดูแล								
Different Places to Live	13	How do shelters help people in need ? 	"They can help those who are homeless, jobless, refugees and vagabonds."			shelters 	ที่หลบภัย / ที่พักพิงยามยาก								
